"","INDEX","TARGET"
"93","478",1.47710357463692
"94","479",3.19618641902637
"95","493",2.46185727820984
"96","497",2.99827873309605
"97","503",3.6352796839606
"98","504",3.50155904216792
"99","505",2.18466498359573
"100","507",0.133304978095007
"101","513",2.54868440028919
"102","519",2.41702632689362
"103","521",3.73077871636473
"104","522",3.85899234920406
"105","545",2.78034717946152
"106","549",2.16615784813337
"107","551",0.863589913420349
"108","556",7.13579164366492
"109","557",6.25544252001544
"110","559",1.58413988968105
"111","560",2.55204478857024
"112","566",3.53244158884572
"113","569",4.56111193661416
"114","573",2.44335692955119
"115","578",1.22059584964665
"116","579",5.49825910642846
"117","582",5.16848261728553
"118","596",4.21617224904797
"119","598",1.91792398203741
"120","599",1.34937895048436
"121","602",2.93022496026102
"122","605",1.84311125471654
"123","617",2.64354489262801
"124","619",5.90516393781371
"125","630",3.65947542821923
"126","634",3.68715716651989
"127","643",2.17250228646758
"128","645",0.826953292604347
"129","647",4.75513704196241
"130","649",2.70683253707616
"131","656",3.59187698086173
"132","657",4.89196236122076
"133","658",2.9296449091148
"134","667",3.3527937441196
"135","692",3.1723157217077
"136","693",4.04209630574316
"137","698",0.127981412013091
"138","699",3.70396209079511
"139","700",6.7107772687075
"140","704",2.97454376059787
"141","707",3.28782398067183
"142","708",4.9289414461292
"143","709",3.13486944282545
"144","713",0.560984691670995
"145","714",2.77711546545517
"146","716",2.19178475159953
"147","718",3.83852333665951
"148","722",4.14524066510298
"149","729",6.63577011164494
"150","731",2.07823718457619
"151","733",3.71882691354543
"152","746",3.17037929102486
"153","747",3.50835230265731
"154","748",1.48077133972307
"155","753",1.13561345145938
"156","757",1.66187508109073
"157","763",3.04627844776321
"158","767",5.56653843599949
"159","774",2.69328920710463
"160","776",0.407852373390935
"161","788",0.539426846114485
"162","794",3.65308562058457
"163","799",1.65221663646585
"164","803",4.07099921689559
"165","806",4.17647321714402
"166","807",3.52488326177456
"167","811",4.22636982981008
"168","816",6.42924967626579
"169","818",3.66118628300835
"170","819",1.4195926235134
"171","831",5.54770734384877
"172","835",5.17908305333025
"173","837",1.6184641344763
"174","841",1.66901951334495
"175","846",1.68445645638974
"176","856",5.46314540307621
"177","861",4.4112632489893
"178","862",0.472019054140628
"179","863",2.72002025895982
"180","865",3.63889593479262
"181","871",2.4472588304278
"182","879",0.951610313495177
"183","880",2.42982225478265
"184","881",3.68186866051244
"185","885",3.66657705740663
"186","887",2.81218031944986
"187","892",0.790409484385256
"188","898",3.62497138129453
"189","900",1.65157974156939
"190","904",0.928702812849166
"191","906",5.30939432463491
"192","910",3.92219380214859
"193","912",3.90564190992533
"194","913",2.52142934478743
"195","919",4.5662193331278
"196","924",1.465465801043
"197","925",3.05975327098576
"198","930",2.97785821473683
"199","940",1.99671034788265
"200","941",4.09791599711375
"201","946",0.213680592230119
"202","949",5.32393568400096
"203","951",1.61103644669332
"204","962",3.94108076369637
"205","966",2.5443633514581
"206","967",4.71165226696589
"207","971",0.894061786189
"208","981",2.99564336372463
"209","982",2.99073246122477
"210","983",1.37033739153575
"211","984",2.07370610599027
"212","989",2.21641560385485
"213","990",4.58468921521351
"214","992",3.04308422214761
"215","995",5.52569618925891
"216","996",1.78552073202124
"217","998",0.972331256001153
"218","1001",3.56180133488563
"219","1007",1.11886682828901
"220","1008",2.51707700414828
"221","1016",2.52248496693756
"222","1022",2.6868263492779
"223","1027",5.43403537800407
"224","1032",0.912791691020116
"225","1033",3.78694491257066
"226","1041",4.58286802230792
"227","1065",1.1957636142609
"228","1074",1.88099514198121
"229","1075",0.661747918608392
"230","1081",1.46824037863953
"231","1094",4.17983193778135
"232","1099",2.80627591137313
"233","1105",2.73661059801022
"234","1123",1.35810476574884
"235","1135",1.56460114177536
"236","1142",2.28740105086489
"237","1155",2.20590727266033
"238","1169",2.7689408674512
"239","1176",3.26923344122306
"240","1178",3.71529876287195
"241","1180",3.52457757132287
"242","1184",0.272022528998066
"243","1185",1.7798496768945
"244","1193",0.336534936710477
"245","1196",1.69583239692775
"246","1199",1.73785971988492
"247","1203",2.5465398484378
"248","1205",2.6315293615367
"249","1207",2.66047850062499
"250","1208",1.59669076284096
"251","1212",0.765358610239937
"252","1213",1.28030948886825
"253","1222",1.30789474314112
"254","1223",2.00082703664481
"255","1226",4.19046885880124
"256","1227",6.49811763281071
"257","1229",1.910213994391
"258","1230",4.30453444880966
"259","1231",2.77792747857831
"260","1241",1.05177776294579
"261","1243",3.91848343136288
"262","1244",5.59394462020092
"263","1246",4.31823588608494
"264","1248",2.70478909253117
"265","1249",3.75299224979038
"266","1252",3.47688539677778
"267","1261",3.95383764303288
"268","1275",3.2209714089472
"269","1281",2.18682780384609
"270","1285",4.09971917594543
"271","1288",0.859652112393679
"272","1290",3.69156540318383
"273","1291",1.17138186832368
"274","1304",4.48027227873675
"275","1305",2.70733429835748
"276","1323",4.49988649125877
"277","1342",1.14981019597677
"278","1348",2.54919017963366
"279","1353",3.7836564455415
"280","1363",3.04139032629221
"281","1371",3.84046245998841
"282","1372",0.987138752106213
"283","1378",0.806404199907201
"284","1381",3.81485395650022
"285","1382",4.27612514054937
"286","1393",4.46640834973579
"287","1394",5.14637500160721
"288","1398",6.28734736146961
"289","1404",3.6030971946784
"290","1405",3.65101652577251
"291","1419",1.85409771594556
"292","1421",2.36678072240208
"293","1426",1.5182176703516
"294","1431",1.42234615590865
"295","1435",2.92190736840357
"296","1437",1.52735976154017
"297","1438",1.38964395500011
"298","1442",1.31655198746682
"299","1464",1.4214214329157
"300","1471",2.60047497613706
"301","1473",4.58812761670722
"302","1476",2.62401224899925
"303","1478",2.48425522727576
"304","1479",3.91967916067865
"305","1487",5.46267217454611
"306","1492",4.4264500137432
"307","1496",3.05066490312023
"308","1497",0.557136909778941
"309","1515",3.3648334696963
"310","1519",1.19457263032691
"311","1522",2.76810946078215
"312","1526",4.01732242594523
"313","1537",2.56109738756328
"314","1538",4.22144256936154
"315","1540",1.93250307615277
"316","1543",3.80008058288152
"317","1548",1.62292915764448
"318","1549",1.59541210654545
"319","1556",2.91356481988202
"320","1564",1.58284245014258
"321","1570",3.32354991019306
"322","1577",1.95404181916407
"323","1585",3.88648318257999
"324","1590",4.49343927539736
"325","1592",1.82769308071508
"326","1594",1.14381847296629
"327","1596",7.46806833771643
"328","1598",4.82232211616058
"329","1603",1.7878415374531
"330","1607",1.37575684364227
"331","1612",5.86144471909331
"332","1627",4.70564568247759
"333","1629",3.73060734753348
"334","1630",3.07942404008637
"335","1640",5.52100182574227
"336","1641",4.12697975857361
"337","1646",3.86886154475687
"338","1662",0.542182883494303
"339","1668",0.733778101542203
"340","1671",0.199530538689768
"341","1672",4.15027410772666
"342","1673",6.13340644671388
"343","1686",3.90072479575677
"344","1688",4.08638703428779
"345","1696",3.39515115567486
"346","1701",4.7510551682633
"347","1707",3.91572943607897
"348","1708",3.66319035801376
"349","1713",3.6139789764172
"350","1715",3.23614148068834
"351","1717",2.90649202767124
"352","1721",3.06510369692486
"353","1724",3.00986094490973
"354","1725",3.04836814707386
"355","1730",3.80356517001032
"356","1731",4.02772239410665
"357","1734",2.23252855264071
"358","1740",3.66409728796888
"359","1748",3.07934624014488
"360","1749",4.21191325157782
"361","1750",5.72113663371319
"362","1763",3.12754103059516
"363","1768",4.48231005006479
"364","1773",2.19479007641695
"365","1777",1.07064888091885
"366","1778",0.244876633305269
"367","1780",3.37518191833781
"368","1782",0.447201554076015
"369","1784",4.9632084334999
"370","1786",3.54590193072929
"371","1787",4.84040556563769
"372","1792",0.530079062870138
"373","1800",2.71402656429565
"374","1801",2.86134343458575
"375","1803",2.49937239127358
"376","1804",3.16098002020983
"377","1807",2.53160192891765
"378","1818",6.39966605087303
"379","1821",3.7011424020512
"380","1822",4.29999056552725
"381","1828",2.79517109607303
"382","1833",3.80614128731061
"383","1844",4.01140925941058
"384","1847",3.21825789810683
"385","1850",2.61368481009677
"386","1854",3.60461776408556
"387","1858",4.91049732018138
"388","1864",3.90626608498815
"389","1867",1.08209120444085
"390","1876",2.77878209079335
"391","1880",1.39941888582911
"392","1881",1.56402864047397
"393","1891",3.00090357593109
"394","1894",3.1324567009937
"395","1895",4.32139819201784
"396","1901",1.52635390699927
"397","1905",4.62363504079086
"398","1912",6.21056213884937
"399","1918",2.98669267265706
"400","1921",3.59852388614655
"401","1923",3.0053303949537
"402","1924",1.61820398228023
"403","1931",2.07131603080132
"404","1941",4.0454271851311
"405","1950",1.75652878252759
"406","1951",4.26158264416164
"407","1954",4.81388513782127
"408","1961",3.52026734861897
"409","1966",3.77791085448371
"410","1979",3.70437000521345
"411","1982",1.04020443743238
"412","1987",2.82374677516072
"413","1997",2.85297234880667
"414","2004",3.88619616139542
"415","2011",4.45484480923964
"416","2015",3.56706861447474
"417","2025",7.82793266258565
"418","2033",0.870233891546767
"419","2034",4.73497948360576
"420","2035",1.86194449288748
"421","2036",1.90698627338816
"422","2053",2.67547929103947
"423","2059",2.98802497672587
"424","2060",2.03338959515712
"425","2073",3.03102869279351
"426","2084",2.86107097178353
"427","2089",3.14482616542702
"428","2092",1.71417968389664
"429","2109",4.84081523564736
"430","2129",4.73777756725588
"431","2134",6.02375549752678
"432","2135",5.03502636482226
"433","2148",3.29178818053582
"434","2149",0.628817667694723
"435","2150",2.42402184951401
"436","2165",2.66372018581041
"437","2166",2.85458198478967
"438","2168",4.22797834792679
"439","2170",1.41107666731503
"440","2171",2.46080188907065
"441","2172",2.03684373204118
"442","2176",5.17892865928195
"443","2182",2.96976381454109
"444","2189",1.88270098850029
"445","2191",5.01773060098201
"446","2197",3.34421303020732
"447","2202",0.637463267278704
"448","2203",3.591646509247
"449","2204",0.248014813730584
"450","2206",4.57383339331606
"451","2218",1.99444636431813
"452","2219",3.57332921696952
"453","2221",1.22826921071578
"454","2226",0.713390872930586
"455","2228",2.85494382069835
"456","2232",3.65040276657227
"457","2236",0.185077824662896
"458","2241",2.36776451124697
"459","2245",5.3726802071497
"460","2251",3.30984688652947
"461","2255",5.21472018870379
"462","2256",3.94490062546649
"463","2259",1.20082527153279
"464","2263",3.68481016126206
"465","2264",3.70552731697408
"466","2267",0.621631041437677
"467","2273",1.91451140894469
"468","2277",4.50403038237802
"469","2287",3.80651686891933
"470","2289",3.15291790952949
"471","2291",1.21567639572418
"472","2296",1.90647003906619
"473","2299",2.17509789135325
"474","2306",2.96986806058951
"475","2314",0.377865108119735
"476","2317",2.63292368972456
"477","2318",3.98268406183138
"478","2321",4.25666858385643
"479","2324",4.69570711957826
"480","2340",2.86972232945155
"481","2343",2.3046727506461
"482","2349",0.98046013029866
"483","2352",5.36939892075333
"484","2353",1.0238766609838
"485","2365",1.77960431540636
"486","2370",1.55209364267861
"487","2378",3.06609148446807
"488","2390",0.675472739383379
"489","2399",1.33581611194237
"490","2402",1.67454726082968
"491","2403",0.756282170137788
"492","2404",2.06729782614282
"493","2414",5.4999243200175
"494","2422",3.74797618118594
"495","2424",0.613258242528196
"496","2430",3.69885205548121
"497","2435",2.9453086764459
"498","2439",1.70303862122112
"499","2442",4.93209587523273
"500","2445",3.9306410607061
"501","2449",1.91832981231497
"502","2451",0.835803963498861
"503","2461",1.97032873539169
"504","2464",3.84214262708552
"505","2465",3.54810222195571
"506","2472",2.94556393828271
"507","2476",2.32364361341744
"508","2482",3.28212410908976
"509","2487",5.14707019203288
"510","2498",4.58162842600243
"511","2501",3.76703768713327
"512","2504",2.83020484695558
"513","2511",0.264693882192285
"514","2518",5.08016256535114
"515","2521",5.44028628328556
"516","2530",2.99378456994851
"517","2543",4.81998143272919
"518","2545",4.38176777864669
"519","2561",3.48784025979858
"520","2566",3.52876078123859
"521","2572",2.69386609952771
"522","2577",3.60232704629355
"523","2578",2.05624207060463
"524","2580",1.53360875196484
"525","2581",4.26824314569655
"526","2582",4.4088316610331
"527","2584",2.89235768040622
"528","2590",4.17802331504941
"529","2598",2.91714112850779
"530","2602",1.32284259006189
"531","2605",5.02255122854058
"532","2616",3.77826457035702
"533","2618",3.49230061158971
"534","2619",1.88274732118999
"535","2624",4.79155239240093
"536","2632",1.56371295307861
"537","2640",3.6588583843564
"538","2646",4.48929109298715
"539","2651",1.1508818656862
"540","2660",1.66607913126868
"541","2661",3.68756764766917
"542","2668",1.2995740054637
"543","2670",1.27737383108358
"544","2680",2.55298794286667
"545","2681",3.11990138576868
"546","2689",1.36737367350824
"547","2694",6.03297952748766
"548","2695",1.82266512955483
"549","2696",2.85307052202573
"550","2702",2.70625040036434
"551","2704",3.7494831747937
"552","2708",5.34213903881362
"553","2709",2.58139179888375
"554","2714",4.06806582761301
"555","2716",2.93349531473707
"556","2723",0.683221537725522
"557","2725",3.04197523711703
"558","2738",0.0419034382880683
"559","2750",3.7924258837991
"560","2756",1.59077437409156
"561","2758",4.15256456651237
"562","2766",2.80081914318789
"563","2767",0.567548822694914
"564","2771",2.24942868708467
"565","2775",3.64223294382463
"566","2776",2.90853849481199
"567","2779",1.49948390921157
"568","2780",2.88503970781092
"569","2781",1.38663126877681
"570","2782",4.22618012216241
"571","2783",3.62184069022456
"572","2796",3.74775391813501
"573","2798",4.84040088298465
"574","2800",3.39178612105038
"575","2803",7.31429611756771
"576","2806",5.53568727756221
"577","2813",2.96894771029582
"578","2818",1.71503582999362
"579","2821",5.16585153010262
"580","2825",4.31568102702304
"581","2829",2.17508922362511
"582","2830",3.13847164155895
"583","2833",3.82690565947064
"584","2839",1.24652825372147
"585","2843",4.53258367917037
"586","2846",4.53745034424841
"587","2847",3.36424802525121
"588","2848",5.77544450851787
"589","2856",3.50120823940603
"590","2863",0.480842380678729
"591","2867",5.21167917157542
"592","2869",3.56278313455786
"593","2873",4.35642939010723
"594","2874",3.59956144132022
"595","2875",2.97051753684176
"596","2880",1.38997808971944
"597","2886",3.42998375902711
"598","2887",3.45324451893742
"599","2888",3.40269521644431
"600","2889",2.35673223958549
"601","2890",1.30939216164951
"602","2892",2.0223810256248
"603","2901",3.15862531161879
"604","2902",1.309059253565
"605","2905",2.0844363565873
"606","2917",1.51901916805078
"607","2922",2.55593464993583
"608","2924",3.06803483008706
"609","2930",0.730217497717707
"610","2931",5.33854167753464
"611","2946",1.69922309410436
"612","2955",3.59318869124393
"613","2962",2.65162914164648
"614","2964",0.57639609853609
"615","2965",0.318179924376237
"616","2967",5.52174636467249
"617","2970",6.25747814093088
"618","2973",6.71354865100057
"619","2974",1.53835700433541
"620","2976",1.6051057883215
"621","2977",1.79210372365657
"622","2978",0.555589327733396
"623","2986",4.43658102473833
"624","2988",5.31969876192582
"625","2989",1.39846178415933
"626","2995",3.92898043676783
"627","3005",4.8959042307274
"628","3011",4.89825849757007
"629","3013",3.22801251371053
"630","3019",3.5142180812783
"631","3021",2.17883674795078
"632","3022",5.29620565184269
"633","3029",1.41370471821778
"634","3037",3.64911216927529
"635","3042",2.38375489142037
"636","3043",3.93736358195269
"637","3049",3.94295159008046
"638","3050",5.83638800469177
"639","3053",1.03313999216692
"640","3058",1.2346042593741
"641","3062",1.38270119143253
"642","3063",4.04160785205133
"643","3065",1.76905596782942
"644","3080",2.60629856730648
"645","3088",0.609520092851894
"646","3093",1.37115255430023
"647","3096",5.59099839087356
"648","3101",5.67233249081356
"649","3103",1.37669879194507
"650","3107",6.85580417129575
"651","3109",4.18893149332752
"652","3111",5.70605979284284
"653","3113",4.60058780782309
"654","3116",5.00033369260862
"655","3132",3.1763931577108
"656","3141",5.14890639712557
"657","3153",1.01622883632252
"658","3154",0.744221221273713
"659","3160",1.15076699408425
"660","3167",1.86302882551805
"661","3170",3.22086760662591
"662","3173",2.66559727605173
"663","3174",3.69780877289976
"664","3177",5.50767460991652
"665","3179",3.77855175390858
"666","3184",0.94673448688521
"667","3190",2.75480086115647
"668","3193",4.24783609859449
"669","3199",4.01801234631867
"670","3201",1.26352517164884
"671","3202",2.71193031657123
"672","3203",3.1383545162081
"673","3206",2.98412961892227
"674","3209",2.82681437174566
"675","3210",2.19533031576247
"676","3217",4.2650618286413
"677","3220",4.16487288395322
"678","3228",2.58822190068065
"679","3232",2.96274045379318
"680","3239",0.833462821298358
"681","3243",3.82793331488864
"682","3245",3.14562011213318
"683","3246",4.53782826323987
"684","3251",4.41540598708537
"685","3253",4.64125762047653
"686","3257",3.86179435650638
"687","3260",1.34106419547605
"688","3261",3.90397690685773
"689","3263",5.33890634803112
"690","3278",3.67015999572669
"691","3281",3.06217785716136
"692","3283",5.36108854566186
"693","3290",2.50313792727529
"694","3297",3.46535358534772
"695","3304",3.56787188739761
"696","3305",2.97866410348495
"697","3307",5.55010687170971
"698","3308",2.50368866379052
"699","3313",2.23151645163466
"700","3314",3.1008591578769
"701","3317",0.360061419236785
"702","3348",0.363921239298676
"703","3350",2.45236751222933
"704","3359",4.02279511035849
"705","3367",3.91935117013577
"706","3376",3.18948991691057
"707","3378",3.0292113969064
"708","3384",1.07371514729295
"709","3386",2.82689539542451
"710","3387",3.77922039109275
"711","3388",2.97369432260317
"712","3390",4.49310263917935
"713","3391",1.25005379305497
"714","3396",0.087590133531237
"715","3398",3.7345263803194
"716","3404",4.82473468557202
"717","3406",2.21794579625765
"718","3407",3.67953796678593
"719","3414",4.8596520659029
"720","3419",2.85362961053794
"721","3423",2.51498461206068
"722","3427",3.08595223898036
"723","3432",0.247719234774724
"724","3434",2.7723820732119
"725","3438",0.533240416916996
"726","3442",0.746433082067275
"727","3443",1.03890147710812
"728","3448",0.356635536419123
"729","3456",2.99281651107502
"730","3464",5.76486639826484
"731","3470",1.03580226094285
"732","3475",3.72447902097211
"733","3477",3.62246514383547
"734","3490",2.57611196416872
"735","3493",3.79621365702894
"736","3502",2.81656588681647
"737","3508",4.01874101426649
"738","3516",1.88515443363962
"739","3517",5.08943360825473
"740","3525",3.19778826877436
"741","3532",3.58767650114271
"742","3535",3.77041086191975
"743","3536",4.68720563335434
"744","3540",2.98429227564615
"745","3547",2.94037600047936
"746","3550",3.39056117549807
"747","3557",2.31284081713725
"748","3562",1.28965439992517
"749","3563",2.99383900837404
"750","3564",1.51949258715421
"751","3570",3.2862570079536
"752","3573",2.58546300040505
"753","3577",2.48380613005623
"754","3579",3.11110858077518
"755","3581",1.09960782804941
"756","3587",3.7301355916064
"757","3602",3.30022259432415
"758","3609",3.67619035583149
"759","3612",4.08508825094894
"760","3621",2.93281554559217
"761","3642",1.85717153187381
"762","3647",1.33881064558588
"763","3649",3.2216105990414
"764","3654",2.01489456436683
"765","3660",4.76035248220258
"766","3665",4.33607310839288
"767","3669",3.55646522340676
"768","3673",3.83643877518927
"769","3675",1.74044771956406
"770","3678",3.84388264143851
"771","3680",3.41688574199244
"772","3686",6.26682580693695
"773","3693",5.02161473550679
"774","3710",2.89958041987899
"775","3713",4.1788536366609
"776","3718",5.19457818775209
"777","3725",3.04316591998057
"778","3726",2.5815948753726
"779","3747",2.72671935232444
"780","3753",1.46660797898337
"781","3754",4.71024818687004
"782","3760",4.70604153604048
"783","3763",2.46086276773441
"784","3765",3.98666446107401
"785","3769",4.58414477169909
"786","3771",3.64414305796004
"787","3784",1.70875273949526
"788","3787",4.36516944493651
"789","3794",1.42555791303832
"790","3796",3.69735092318585
"791","3798",4.62017762991286
"792","3809",3.70539417680729
"793","3812",5.16290236008442
"794","3819",1.67747364871298
"795","3828",4.30185585447137
"796","3831",5.16508590092868
"797","3833",3.47697138299241
"798","3837",4.9330566834275
"799","3839",0.620894716223436
"800","3843",1.9974477877898
"801","3846",3.79052231665703
"802","3854",5.17301186400754
"803","3861",0.567562331088501
"804","3864",3.77048816916288
"805","3868",3.25990289725877
"806","3869",5.24637146000626
"807","3870",2.99025441948962
"808","3883",2.76117015137535
"809","3886",2.97459984381669
"810","3889",3.57617959250324
"811","3894",0.90576742711768
"812","3907",2.18379915082788
"813","3910",3.66458230468278
"814","3913",0.830597458918284
"815","3914",3.1917033718113
"816","3921",6.37885489797851
"817","3923",0.788401400763005
"818","3929",2.22545137886087
"819","3931",1.75075929031179
"820","3932",5.26975766994789
"821","3937",0.229581987333167
"822","3943",2.27457907404254
"823","3956",4.42842726330616
"824","3957",2.90717319462762
"825","3961",5.70311966250623
"826","3971",3.55419823896155
"827","4004",1.08109195532447
"828","4005",2.65150827631686
"829","4006",4.17963726492518
"830","4011",2.79023341226762
"831","4013",5.00967935375974
"832","4014",6.84521249846694
"833","4016",0.56972263796586
"834","4017",5.25705657001722
"835","4020",3.36168899437147
"836","4022",3.64435671545671
"837","4026",0.36297392430035
"838","4032",1.42489011139474
"839","4043",2.09117471905633
"840","4045",2.9567872020255
"841","4048",5.38027002932379
"842","4051",5.19759422921455
"843","4052",3.52987289999145
"844","4056",2.77594292912594
"845","4059",1.24698176430639
"846","4069",5.05299647710795
"847","4074",3.73636950737982
"848","4076",2.7082673754719
"849","4077",1.88406309218173
"850","4079",0.852596640336149
"851","4081",3.67407975888314
"852","4088",2.17155313524432
"853","4105",3.71933026498536
"854","4125",3.72251433542177
"855","4134",2.98832610743435
"856","4139",1.70188795169416
"857","4146",2.25035111737457
"858","4149",3.84356995840081
"859","4151",0.106578309338858
"860","4155",2.87182801101542
"861","4157",2.45614726055165
"862","4168",5.19896862847898
"863","4170",2.43612236607464
"864","4174",2.38942654962426
"865","4179",5.43496805779035
"866","4185",3.79128927265894
"867","4199",0.835392164333636
"868","4205",1.22023882232589
"869","4208",3.49620086218844
"870","4211",2.2490278888693
"871","4212",0.285237388998608
"872","4215",3.19134440313137
"873","4217",2.87615829221324
"874","4219",2.08592564247754
"875","4226",3.92906968966855
"876","4227",2.93204101440485
"877","4229",1.77590004729565
"878","4231",1.82662289363502
"879","4233",1.66408742043855
"880","4237",2.42925686756002
"881","4243",4.76045864858492
"882","4248",4.15095693699095
"883","4255",5.52499247831115
"884","4262",2.63978200426575
"885","4266",1.35653976360481
"886","4268",0.958095356161376
"887","4270",2.51090989316362
"888","4273",1.31669832757699
"889","4276",4.57857513568101
"890","4277",3.58308096943359
"891","4279",2.07593166426331
"892","4299",3.99272522990949
"893","4313",1.31396656851212
"894","4322",3.94748340335902
"895","4324",1.48978327841994
"896","4328",2.84859061663199
"897","4331",2.74387661547525
"898","4335",1.86465736558942
"899","4337",3.82358930426794
"900","4338",1.36358789851174
"901","4343",1.72792772785972
"902","4347",2.01771685417404
"903","4355",3.59927104040504
"904","4357",2.57351066915595
"905","4359",5.98507935550504
"906","4362",2.13732803996816
"907","4368",2.56204995062685
"908","4374",5.23475603692923
"909","4375",5.30846827714701
"910","4378",3.48917100034413
"911","4381",2.13850007673196
"912","4387",4.47143896408044
"913","4400",2.57801775739146
"914","4423",4.25974922692654
"915","4424",3.09317000166313
"916","4428",4.02131876038428
"917","4433",6.89484975765954
"918","4436",1.90784009619428
"919","4437",0.978149416882004
"920","4439",5.72578017069529
"921","4449",3.8611988093311
"922","4456",3.61459784440316
"923","4463",5.50539017529517
"924","4467",2.61353363447729
"925","4468",1.88224382936573
"926","4469",2.49227876458188
"927","4472",3.58142042313969
"928","4473",4.14271933256493
"929","4476",2.64760641314229
"930","4500",2.57999785672234
"931","4509",4.0294663149283
"932","4513",2.39881953662749
"933","4521",0.882877374430293
"934","4527",2.38482794460289
"935","4530",1.96925997492838
"936","4532",2.75641177244301
"937","4533",2.95038977921936
"938","4535",2.57835221845508
"939","4536",4.675607907645
"940","4542",3.79239302610554
"941","4551",2.89173108106932
"942","4554",3.66717601425078
"943","4555",2.18253521945431
"944","4564",1.10390118359233
"945","4572",2.39174157318341
"946","4573",7.04910956533122
"947","4577",1.63385335375098
"948","4579",5.33041623245668
"949","4583",3.62160617102501
"950","4584",5.80247057862349
"951","4596",2.79684101249729
"952","4599",3.73856673839736
"953","4607",3.66745243573687
"954","4609",0.232973219993882
"955","4610",1.61951692482214
"956","4616",2.03917276659952
"957","4617",2.82293640360144
"958","4633",4.10300067970132
"959","4638",3.51154267696215
"960","4641",2.93379378189305
"961","4653",6.8549314991649
"962","4655",3.93690708160392
"963","4659",0.668353051855227
"964","4669",1.41503792983402
"965","4678",1.01209037922201
"966","4685",4.31924971612721
"967","4686",3.73516700788893
"968","4691",1.52312534006266
"969","4695",4.62876971858813
"970","4698",3.55797793646288
"971","4700",4.73877606236581
"972","4711",2.85432509118896
"973","4722",3.98876759387515
"974","4727",3.3001635686916
"975","4756",5.76085909073212
"976","4762",0.856250644018611
"977","4763",2.82210390836643
"978","4766",4.28729730812301
"979","4770",0.482566565022564
"980","4784",3.27236785857147
"981","4791",2.92711592490322
"982","4795",4.84669353385156
"983","4799",1.80018969847037
"984","4802",4.0423121050692
"985","4805",3.72773802118419
"986","4814",4.67016266454701
"987","4816",1.04278964046309
"988","4817",3.63476194665549
"989","4822",3.08904077914449
"990","4827",2.60472113892
"991","4833",4.3403755007193
"992","4836",0.532641538595138
"993","4842",3.08563824647037
"994","4844",3.00507298054121
"995","4845",2.64267700229162
"996","4849",4.14984413795296
"997","4850",1.29484326770612
"998","4860",4.34787735107561
"999","4863",2.16958277441661
"1000","4871",3.80987692018283
"1001","4878",3.58955264876767
"1002","4881",2.69755089998342
"1003","4888",3.57607158994001
"1004","4900",7.14594878729774
"1005","4906",3.71836679987747
"1006","4909",1.01799501292053
"1007","4916",4.6627732806506
"1008","4918",5.45389358576537
"1009","4926",3.31774477905843
"1010","4928",2.25427241718146
"1011","4941",2.49844825117264
"1012","4946",4.49674772308135
"1013","4949",1.75243177971279
